subsistema_id,subsistema,data_hora,carga_mw_media,hora,dia,mes,dia_semana
NE,NORDESTE,2025-01-04 19:00:00,15205.306,19,4,1,Saturday
S,SUL,2025-01-04 19:00:00,14685.579,19,4,1,Saturday
SE,SUDESTE,2025-01-04 19:00:00,48752.35,19,4,1,Saturday
N,NORTE,2025-01-04 20:00:00,7590.793,20,4,1,Saturday
NE,NORDESTE,2025-01-04 20:00:00,15076.547,20,4,1,Saturday
S,SUL,2025-01-04 20:00:00,15280.144,20,4,1,Saturday
SE,SUDESTE,2025-01-04 20:00:00,48555.083,20,4,1,Saturday
N,NORTE,2025-01-04 21:00:00,7727.827,21,4,1,Saturday
NE,NORDESTE,2025-01-04 21:00:00,15071.55399999,21,4,1,Saturday
S,SUL,2025-01-04 21:00:00,14667.02799999,21,4,1,Saturday
SE,SUDESTE,2025-01-04 21:00:00,47030.358,21,4,1,Saturday
N,NORTE,2025-01-04 22:00:00,7629.331,22,4,1,Saturday
NE,NORDESTE,2025-01-04 22:00:00,14952.45999999,22,4,1,Saturday
S,SUL,2025-01-04 22:00:00,14004.912,22,4,1,Saturday
SE,SUDESTE,2025-01-04 22:00:00,45124.846,22,4,1,Saturday
N,NORTE,2025-01-04 23:00:00,7656.95599999,23,4,1,Saturday
NE,NORDESTE,2025-01-04 23:00:00,14854.751,23,4,1,Saturday
S,SUL,2025-01-04 23:00:00,13219.583,23,4,1,Saturday
SE,SUDESTE,2025-01-04 23:00:00,43309.202,23,4,1,Saturday
N,NORTE,2025-01-05 00:00:00,7698.169,0,5,1,Sunday
NE,NORDESTE,2025-01-05 00:00:00,14606.96399999,0,5,1,Sunday
S,SUL,2025-01-05 00:00:00,12355.026,0,5,1,Sunday
SE,SUDESTE,2025-01-05 00:00:00,41080.67099999,0,5,1,Sunday
N,NORTE,2025-01-05 01:00:00,7596.458,1,5,1,Sunday
NE,NORDESTE,2025-01-05 01:00:00,14217.83599999,1,5,1,Sunday
S,SUL,2025-01-05 01:00:00,11653.526,1,5,1,Sunday
SE,SUDESTE,2025-01-05 01:00:00,39122.939,1,5,1,Sunday
N,NORTE,2025-01-05 02:00:00,7499.879,2,5,1,Sunday
NE,NORDESTE,2025-01-05 02:00:00,13939.531,2,5,1,Sunday
S,SUL,2025-01-05 02:00:00,11124.632,2,5,1,Sunday
SE,SUDESTE,2025-01-05 02:00:00,37783.366,2,5,1,Sunday
N,NORTE,2025-01-05 03:00:00,7358.789,3,5,1,Sunday
NE,NORDESTE,2025-01-05 03:00:00,13650.646,3,5,1,Sunday
S,SUL,2025-01-05 03:00:00,10783.47599999,3,5,1,Sunday
SE,SUDESTE,2025-01-05 03:00:00,36889.574,3,5,1,Sunday
N,NORTE,2025-01-05 04:00:00,7285.31,4,5,1,Sunday
NE,NORDESTE,2025-01-05 04:00:00,13411.85899999,4,5,1,Sunday
S,SUL,2025-01-05 04:00:00,10513.95,4,5,1,Sunday
SE,SUDESTE,2025-01-05 04:00:00,36320.10299999,4,5,1,Sunday
N,NORTE,2025-01-05 05:00:00,7180.82999999,5,5,1,Sunday
NE,NORDESTE,2025-01-05 05:00:00,12687.86,5,5,1,Sunday
S,SUL,2025-01-05 05:00:00,10233.09499999,5,5,1,Sunday
SE,SUDESTE,2025-01-05 05:00:00,35387.91199999,5,5,1,Sunday
N,NORTE,2025-01-05 06:00:00,6929.99599999,6,5,1,Sunday
NE,NORDESTE,2025-01-05 06:00:00,12047.933,6,5,1,Sunday
S,SUL,2025-01-05 06:00:00,10444.1,6,5,1,Sunday
SE,SUDESTE,2025-01-05 06:00:00,34950.402,6,5,1,Sunday
N,NORTE,2025-01-05 07:00:00,6731.767,7,5,1,Sunday
NE,NORDESTE,2025-01-05 07:00:00,11650.887,7,5,1,Sunday
S,SUL,2025-01-05 07:00:00,10834.107,7,5,1,Sunday
SE,SUDESTE,2025-01-05 07:00:00,35032.652,7,5,1,Sunday
N,NORTE,2025-01-05 08:00:00,6671.78499999,8,5,1,Sunday
NE,NORDESTE,2025-01-05 08:00:00,11674.917,8,5,1,Sunday
S,SUL,2025-01-05 08:00:00,10974.256,8,5,1,Sunday
SE,SUDESTE,2025-01-05 08:00:00,35547.023,8,5,1,Sunday
N,NORTE,2025-01-05 09:00:00,6689.529,9,5,1,Sunday
NE,NORDESTE,2025-01-05 09:00:00,11410.25399999,9,5,1,Sunday
S,SUL,2025-01-05 09:00:00,11215.045,9,5,1,Sunday
SE,SUDESTE,2025-01-05 09:00:00,36299.78299999,9,5,1,Sunday
N,NORTE,2025-01-05 10:00:00,6694.295,10,5,1,Sunday
NE,NORDESTE,2025-01-05 10:00:00,11318.422,10,5,1,Sunday
S,SUL,2025-01-05 10:00:00,11678.89999999,10,5,1,Sunday
SE,SUDESTE,2025-01-05 10:00:00,37629.759,10,5,1,Sunday
N,NORTE,2025-01-05 11:00:00,6628.911,11,5,1,Sunday
NE,NORDESTE,2025-01-05 11:00:00,11332.956,11,5,1,Sunday
S,SUL,2025-01-05 11:00:00,12149.34099999,11,5,1,Sunday
SE,SUDESTE,2025-01-05 11:00:00,38872.276,11,5,1,Sunday
N,NORTE,2025-01-05 12:00:00,6551.61299999,12,5,1,Sunday
NE,NORDESTE,2025-01-05 12:00:00,11328.388,12,5,1,Sunday
S,SUL,2025-01-05 12:00:00,11932.853,12,5,1,Sunday
SE,SUDESTE,2025-01-05 12:00:00,39243.84399999,12,5,1,Sunday
N,NORTE,2025-01-05 13:00:00,6792.623,13,5,1,Sunday
NE,NORDESTE,2025-01-05 13:00:00,11328.88,13,5,1,Sunday
S,SUL,2025-01-05 13:00:00,11690.795,13,5,1,Sunday
SE,SUDESTE,2025-01-05 13:00:00,38601.012,13,5,1,Sunday
N,NORTE,2025-01-05 14:00:00,6996.714,14,5,1,Sunday
NE,NORDESTE,2025-01-05 14:00:00,11546.79299999,14,5,1,Sunday
S,SUL,2025-01-05 14:00:00,11493.924,14,5,1,Sunday
SE,SUDESTE,2025-01-05 14:00:00,37992.416,14,5,1,Sunday
N,NORTE,2025-01-05 15:00:00,7031.942,15,5,1,Sunday
NE,NORDESTE,2025-01-05 15:00:00,12006.443,15,5,1,Sunday
S,SUL,2025-01-05 15:00:00,11391.154,15,5,1,Sunday
SE,SUDESTE,2025-01-05 15:00:00,38492.47999999,15,5,1,Sunday
N,NORTE,2025-01-05 16:00:00,6967.71399999,16,5,1,Sunday
NE,NORDESTE,2025-01-05 16:00:00,12589.326,16,5,1,Sunday
S,SUL,2025-01-05 16:00:00,11687.58,16,5,1,Sunday
SE,SUDESTE,2025-01-05 16:00:00,39661.258,16,5,1,Sunday
N,NORTE,2025-01-05 17:00:00,6880.717,17,5,1,Sunday
NE,NORDESTE,2025-01-05 17:00:00,13241.084,17,5,1,Sunday
S,SUL,2025-01-05 17:00:00,12416.01,17,5,1,Sunday
SE,SUDESTE,2025-01-05 17:00:00,41506.371,17,5,1,Sunday
N,NORTE,2025-01-05 18:00:00,7221.43499999,18,5,1,Sunday
NE,NORDESTE,2025-01-05 18:00:00,14521.054,18,5,1,Sunday
S,SUL,2025-01-05 18:00:00,13172.83199999,18,5,1,Sunday
SE,SUDESTE,2025-01-05 18:00:00,43529.24399999,18,5,1,Sunday
N,NORTE,2025-01-05 19:00:00,7577.89399999,19,5,1,Sunday
NE,NORDESTE,2025-01-05 19:00:00,14696.408,19,5,1,Sunday
S,SUL,2025-01-05 19:00:00,13968.54999999,19,5,1,Sunday
SE,SUDESTE,2025-01-05 19:00:00,45985.931,19,5,1,Sunday
N,NORTE,2025-01-05 20:00:00,7666.417,20,5,1,Sunday
NE,NORDESTE,2025-01-05 20:00:00,14657.689,20,5,1,Sunday
S,SUL,2025-01-05 20:00:00,14885.33299999,20,5,1,Sunday
SE,SUDESTE,2025-01-05 20:00:00,46479.018,20,5,1,Sunday
N,NORTE,2025-01-05 21:00:00,7633.146,21,5,1,Sunday
NE,NORDESTE,2025-01-05 21:00:00,14942.106,21,5,1,Sunday
S,SUL,2025-01-05 21:00:00,14571.104,21,5,1,Sunday
SE,SUDESTE,2025-01-05 21:00:00,45882.70999999,21,5,1,Sunday
N,NORTE,2025-01-05 22:00:00,7850.279,22,5,1,Sunday
NE,NORDESTE,2025-01-05 22:00:00,15092.214,22,5,1,Sunday
S,SUL,2025-01-05 22:00:00,14106.607,22,5,1,Sunday
SE,SUDESTE,2025-01-05 22:00:00,44611.526,22,5,1,Sunday
N,NORTE,2025-01-05 23:00:00,7914.056,23,5,1,Sunday
NE,NORDESTE,2025-01-05 23:00:00,14901.597,23,5,1,Sunday
S,SUL,2025-01-05 23:00:00,13327.35899999,23,5,1,Sunday
SE,SUDESTE,2025-01-05 23:00:00,42704.92,23,5,1,Sunday
N,NORTE,2025-01-06 00:00:00,7797.163,0,6,1,Monday
NE,NORDESTE,2025-01-06 00:00:00,14521.39599999,0,6,1,Monday
S,SUL,2025-01-06 00:00:00,12491.603,0,6,1,Monday
SE,SUDESTE,2025-01-06 00:00:00,40586.53299999,0,6,1,Monday
N,NORTE,2025-01-06 01:00:00,7721.669,1,6,1,Monday
NE,NORDESTE,2025-01-06 01:00:00,14220.322,1,6,1,Monday
S,SUL,2025-01-06 01:00:00,11894.371,1,6,1,Monday
SE,SUDESTE,2025-01-06 01:00:00,38806.001,1,6,1,Monday
N,NORTE,2025-01-06 02:00:00,7589.711,2,6,1,Monday
NE,NORDESTE,2025-01-06 02:00:00,13890.92099999,2,6,1,Monday
S,SUL,2025-01-06 02:00:00,11447.614,2,6,1,Monday
SE,SUDESTE,2025-01-06 02:00:00,37690.474,2,6,1,Monday
N,NORTE,2025-01-06 03:00:00,7383.233,3,6,1,Monday
NE,NORDESTE,2025-01-06 03:00:00,13603.22,3,6,1,Monday
S,SUL,2025-01-06 03:00:00,11243.31099999,3,6,1,Monday
SE,SUDESTE,2025-01-06 03:00:00,37073.697,3,6,1,Monday
N,NORTE,2025-01-06 04:00:00,7288.855,4,6,1,Monday
NE,NORDESTE,2025-01-06 04:00:00,13409.85599999,4,6,1,Monday
S,SUL,2025-01-06 04:00:00,11180.175,4,6,1,Monday
SE,SUDESTE,2025-01-06 04:00:00,37140.95599999,4,6,1,Monday
N,NORTE,2025-01-06 05:00:00,7226.039,5,6,1,Monday
NE,NORDESTE,2025-01-06 05:00:00,12854.108,5,6,1,Monday
S,SUL,2025-01-06 05:00:00,11456.615,5,6,1,Monday
SE,SUDESTE,2025-01-06 05:00:00,37553.10299999,5,6,1,Monday
N,NORTE,2025-01-06 06:00:00,7050.34299999,6,6,1,Monday
NE,NORDESTE,2025-01-06 06:00:00,12523.188,6,6,1,Monday
S,SUL,2025-01-06 06:00:00,12420.495,6,6,1,Monday
SE,SUDESTE,2025-01-06 06:00:00,39424.79699999,6,6,1,Monday
N,NORTE,2025-01-06 07:00:00,7040.343,7,6,1,Monday
NE,NORDESTE,2025-01-06 07:00:00,13244.71299999,7,6,1,Monday
S,SUL,2025-01-06 07:00:00,13815.12299999,7,6,1,Monday
SE,SUDESTE,2025-01-06 07:00:00,42418.624,7,6,1,Monday
N,NORTE,2025-01-06 08:00:00,7356.342,8,6,1,Monday
NE,NORDESTE,2025-01-06 08:00:00,14233.283,8,6,1,Monday
S,SUL,2025-01-06 08:00:00,14860.60799999,8,6,1,Monday
SE,SUDESTE,2025-01-06 08:00:00,45005.73699999,8,6,1,Monday
N,NORTE,2025-01-06 09:00:00,7577.088,9,6,1,Monday
NE,NORDESTE,2025-01-06 09:00:00,14670.98999999,9,6,1,Monday
S,SUL,2025-01-06 09:00:00,15194.54299999,9,6,1,Monday
SE,SUDESTE,2025-01-06 09:00:00,46676.08499999,9,6,1,Monday
N,NORTE,2025-01-06 10:00:00,7627.132,10,6,1,Monday
NE,NORDESTE,2025-01-06 10:00:00,14804.441,10,6,1,Monday
S,SUL,2025-01-06 10:00:00,15881.143,10,6,1,Monday
SE,SUDESTE,2025-01-06 10:00:00,48899.80199999,10,6,1,Monday
N,NORTE,2025-01-06 11:00:00,7560.605,11,6,1,Monday
NE,NORDESTE,2025-01-06 11:00:00,14597.962,11,6,1,Monday
S,SUL,2025-01-06 11:00:00,16401.056,11,6,1,Monday
SE,SUDESTE,2025-01-06 11:00:00,49875.611,11,6,1,Monday
N,NORTE,2025-01-06 12:00:00,7511.596,12,6,1,Monday
NE,NORDESTE,2025-01-06 12:00:00,14364.921,12,6,1,Monday
S,SUL,2025-01-06 12:00:00,15720.138,12,6,1,Monday
SE,SUDESTE,2025-01-06 12:00:00,49573.316,12,6,1,Monday
N,NORTE,2025-01-06 13:00:00,7756.16099999,13,6,1,Monday
NE,NORDESTE,2025-01-06 13:00:00,14700.72299999,13,6,1,Monday
S,SUL,2025-01-06 13:00:00,16232.87699999,13,6,1,Monday
SE,SUDESTE,2025-01-06 13:00:00,50372.622,13,6,1,Monday
N,NORTE,2025-01-06 14:00:00,7896.917,14,6,1,Monday
NE,NORDESTE,2025-01-06 14:00:00,15225.39,14,6,1,Monday
S,SUL,2025-01-06 14:00:00,16289.165,14,6,1,Monday
SE,SUDESTE,2025-01-06 14:00:00,51289.37099999,14,6,1,Monday
N,NORTE,2025-01-06 15:00:00,7978.196,15,6,1,Monday
NE,NORDESTE,2025-01-06 15:00:00,15357.011,15,6,1,Monday
S,SUL,2025-01-06 15:00:00,16221.53199999,15,6,1,Monday
SE,SUDESTE,2025-01-06 15:00:00,51182.103,15,6,1,Monday
N,NORTE,2025-01-06 16:00:00,7895.937,16,6,1,Monday
NE,NORDESTE,2025-01-06 16:00:00,15179.554,16,6,1,Monday
S,SUL,2025-01-06 16:00:00,16298.151,16,6,1,Monday
SE,SUDESTE,2025-01-06 16:00:00,51033.363,16,6,1,Monday
N,NORTE,2025-01-06 17:00:00,7695.881,17,6,1,Monday
NE,NORDESTE,2025-01-06 17:00:00,14505.95999999,17,6,1,Monday
S,SUL,2025-01-06 17:00:00,15941.042,17,6,1,Monday
SE,SUDESTE,2025-01-06 17:00:00,49014.21299999,17,6,1,Monday
N,NORTE,2025-01-06 18:00:00,7558.28199999,18,6,1,Monday
NE,NORDESTE,2025-01-06 18:00:00,15041.638,18,6,1,Monday
S,SUL,2025-01-06 18:00:00,15244.174,18,6,1,Monday
SE,SUDESTE,2025-01-06 18:00:00,48414.961,18,6,1,Monday
N,NORTE,2025-01-06 19:00:00,7782.15399999,19,6,1,Monday
NE,NORDESTE,2025-01-06 19:00:00,15226.915,19,6,1,Monday
S,SUL,2025-01-06 19:00:00,15993.67299999,19,6,1,Monday
SE,SUDESTE,2025-01-06 19:00:00,50893.39199999,19,6,1,Monday
N,NORTE,2025-01-06 20:00:00,7917.13799999,20,6,1,Monday
NE,NORDESTE,2025-01-06 20:00:00,15234.72199999,20,6,1,Monday
S,SUL,2025-01-06 20:00:00,16779.551,20,6,1,Monday
SE,SUDESTE,2025-01-06 20:00:00,51471.444,20,6,1,Monday
N,NORTE,2025-01-06 21:00:00,8111.433,21,6,1,Monday
NE,NORDESTE,2025-01-06 21:00:00,15715.54499999,21,6,1,Monday
S,SUL,2025-01-06 21:00:00,16652.057,21,6,1,Monday
SE,SUDESTE,2025-01-06 21:00:00,50652.55899999,21,6,1,Monday
N,NORTE,2025-01-06 22:00:00,8256.42599999,22,6,1,Monday
NE,NORDESTE,2025-01-06 22:00:00,15789.62899999,22,6,1,Monday
S,SUL,2025-01-06 22:00:00,16017.795,22,6,1,Monday
SE,SUDESTE,2025-01-06 22:00:00,48536.937,22,6,1,Monday
N,NORTE,2025-01-06 23:00:00,8257.192,23,6,1,Monday
NE,NORDESTE,2025-01-06 23:00:00,15425.34899999,23,6,1,Monday
S,SUL,2025-01-06 23:00:00,14844.31499999,23,6,1,Monday
SE,SUDESTE,2025-01-06 23:00:00,45883.733,23,6,1,Monday
N,NORTE,2025-01-07 00:00:00,8220.172,0,7,1,Tuesday
NE,NORDESTE,2025-01-07 00:00:00,15028.695,0,7,1,Tuesday
S,SUL,2025-01-07 00:00:00,13796.095,0,7,1,Tuesday
SE,SUDESTE,2025-01-07 00:00:00,43124.74599999,0,7,1,Tuesday
N,NORTE,2025-01-07 01:00:00,8064.636,1,7,1,Tuesday
NE,NORDESTE,2025-01-07 01:00:00,14571.016,1,7,1,Tuesday
S,SUL,2025-01-07 01:00:00,13003.349,1,7,1,Tuesday
SE,SUDESTE,2025-01-07 01:00:00,41082.681,1,7,1,Tuesday
N,NORTE,2025-01-07 02:00:00,7893.606,2,7,1,Tuesday
NE,NORDESTE,2025-01-07 02:00:00,14172.08099999,2,7,1,Tuesday
S,SUL,2025-01-07 02:00:00,12416.32199999,2,7,1,Tuesday
SE,SUDESTE,2025-01-07 02:00:00,39853.203,2,7,1,Tuesday
N,NORTE,2025-01-07 03:00:00,7716.036,3,7,1,Tuesday
NE,NORDESTE,2025-01-07 03:00:00,13956.749,3,7,1,Tuesday
S,SUL,2025-01-07 03:00:00,12187.036,3,7,1,Tuesday
SE,SUDESTE,2025-01-07 03:00:00,39201.716,3,7,1,Tuesday
N,NORTE,2025-01-07 04:00:00,7586.85899999,4,7,1,Tuesday
NE,NORDESTE,2025-01-07 04:00:00,13723.957,4,7,1,Tuesday
S,SUL,2025-01-07 04:00:00,12079.92999999,4,7,1,Tuesday
SE,SUDESTE,2025-01-07 04:00:00,39209.33,4,7,1,Tuesday
N,NORTE,2025-01-07 05:00:00,7477.09399999,5,7,1,Tuesday
NE,NORDESTE,2025-01-07 05:00:00,13189.06399999,5,7,1,Tuesday
S,SUL,2025-01-07 05:00:00,12259.536,5,7,1,Tuesday
SE,SUDESTE,2025-01-07 05:00:00,39497.048,5,7,1,Tuesday
N,NORTE,2025-01-07 06:00:00,7262.68199999,6,7,1,Tuesday
NE,NORDESTE,2025-01-07 06:00:00,12879.518,6,7,1,Tuesday
S,SUL,2025-01-07 06:00:00,13111.083,6,7,1,Tuesday
SE,SUDESTE,2025-01-07 06:00:00,41014.67599999,6,7,1,Tuesday
N,NORTE,2025-01-07 07:00:00,7335.032,7,7,1,Tuesday
NE,NORDESTE,2025-01-07 07:00:00,13441.026,7,7,1,Tuesday
S,SUL,2025-01-07 07:00:00,14527.39399999,7,7,1,Tuesday
SE,SUDESTE,2025-01-07 07:00:00,44397.824,7,7,1,Tuesday
N,NORTE,2025-01-07 08:00:00,7542.742,8,7,1,Tuesday
NE,NORDESTE,2025-01-07 08:00:00,13952.93199999,8,7,1,Tuesday
S,SUL,2025-01-07 08:00:00,15525.656,8,7,1,Tuesday
SE,SUDESTE,2025-01-07 08:00:00,47329.293,8,7,1,Tuesday
N,NORTE,2025-01-07 09:00:00,7642.928,9,7,1,Tuesday
NE,NORDESTE,2025-01-07 09:00:00,14202.15899999,9,7,1,Tuesday
S,SUL,2025-01-07 09:00:00,16023.325,9,7,1,Tuesday
SE,SUDESTE,2025-01-07 09:00:00,48852.14,9,7,1,Tuesday
N,NORTE,2025-01-07 10:00:00,7650.444,10,7,1,Tuesday
NE,NORDESTE,2025-01-07 10:00:00,14529.243,10,7,1,Tuesday
S,SUL,2025-01-07 10:00:00,16635.318,10,7,1,Tuesday
SE,SUDESTE,2025-01-07 10:00:00,49646.016,10,7,1,Tuesday
N,NORTE,2025-01-07 11:00:00,7563.14,11,7,1,Tuesday
NE,NORDESTE,2025-01-07 11:00:00,14432.56099999,11,7,1,Tuesday
S,SUL,2025-01-07 11:00:00,17023.222,11,7,1,Tuesday
SE,SUDESTE,2025-01-07 11:00:00,49986.413,11,7,1,Tuesday
N,NORTE,2025-01-07 12:00:00,7577.33,12,7,1,Tuesday
NE,NORDESTE,2025-01-07 12:00:00,14170.66899999,12,7,1,Tuesday
S,SUL,2025-01-07 12:00:00,16363.079,12,7,1,Tuesday
SE,SUDESTE,2025-01-07 12:00:00,49694.193,12,7,1,Tuesday
N,NORTE,2025-01-07 13:00:00,7784.173,13,7,1,Tuesday
NE,NORDESTE,2025-01-07 13:00:00,14499.601,13,7,1,Tuesday
S,SUL,2025-01-07 13:00:00,17183.79499999,13,7,1,Tuesday
SE,SUDESTE,2025-01-07 13:00:00,50611.79599999,13,7,1,Tuesday
N,NORTE,2025-01-07 14:00:00,7915.288,14,7,1,Tuesday
NE,NORDESTE,2025-01-07 14:00:00,14902.86,14,7,1,Tuesday
S,SUL,2025-01-07 14:00:00,17355.43499999,14,7,1,Tuesday
SE,SUDESTE,2025-01-07 14:00:00,51327.443,14,7,1,Tuesday
N,NORTE,2025-01-07 15:00:00,8015.281,15,7,1,Tuesday
NE,NORDESTE,2025-01-07 15:00:00,14943.70299999,15,7,1,Tuesday
S,SUL,2025-01-07 15:00:00,17009.998,15,7,1,Tuesday
SE,SUDESTE,2025-01-07 15:00:00,51326.487,15,7,1,Tuesday
N,NORTE,2025-01-07 16:00:00,7994.491,16,7,1,Tuesday
NE,NORDESTE,2025-01-07 16:00:00,15327.496,16,7,1,Tuesday
S,SUL,2025-01-07 16:00:00,16999.483,16,7,1,Tuesday
SE,SUDESTE,2025-01-07 16:00:00,50941.75699999,16,7,1,Tuesday
N,NORTE,2025-01-07 17:00:00,7714.966,17,7,1,Tuesday
NE,NORDESTE,2025-01-07 17:00:00,14885.07599999,17,7,1,Tuesday
S,SUL,2025-01-07 17:00:00,16538.725,17,7,1,Tuesday
SE,SUDESTE,2025-01-07 17:00:00,48829.37899999,17,7,1,Tuesday
N,NORTE,2025-01-07 18:00:00,7543.89399999,18,7,1,Tuesday
NE,NORDESTE,2025-01-07 18:00:00,14965.27899999,18,7,1,Tuesday
S,SUL,2025-01-07 18:00:00,15746.536,18,7,1,Tuesday
SE,SUDESTE,2025-01-07 18:00:00,48158.58999999,18,7,1,Tuesday
N,NORTE,2025-01-07 19:00:00,7858.896,19,7,1,Tuesday
NE,NORDESTE,2025-01-07 19:00:00,14764.727,19,7,1,Tuesday
S,SUL,2025-01-07 19:00:00,16496.317,19,7,1,Tuesday
SE,SUDESTE,2025-01-07 19:00:00,50684.003,19,7,1,Tuesday
N,NORTE,2025-01-07 20:00:00,7989.147,20,7,1,Tuesday
NE,NORDESTE,2025-01-07 20:00:00,14781.223,20,7,1,Tuesday
S,SUL,2025-01-07 20:00:00,17202.702,20,7,1,Tuesday
SE,SUDESTE,2025-01-07 20:00:00,51317.40699999,20,7,1,Tuesday
N,NORTE,2025-01-07 21:00:00,8136.671,21,7,1,Tuesday
NE,NORDESTE,2025-01-07 21:00:00,15366.36399999,21,7,1,Tuesday
S,SUL,2025-01-07 21:00:00,17099.34499999,21,7,1,Tuesday
SE,SUDESTE,2025-01-07 21:00:00,50724.91,21,7,1,Tuesday
N,NORTE,2025-01-07 22:00:00,8218.84699999,22,7,1,Tuesday
NE,NORDESTE,2025-01-07 22:00:00,15582.818,22,7,1,Tuesday
S,SUL,2025-01-07 22:00:00,16508.82,22,7,1,Tuesday
SE,SUDESTE,2025-01-07 22:00:00,48805.28,22,7,1,Tuesday
N,NORTE,2025-01-07 23:00:00,8229.50499999,23,7,1,Tuesday
NE,NORDESTE,2025-01-07 23:00:00,15334.963,23,7,1,Tuesday
S,SUL,2025-01-07 23:00:00,15387.641,23,7,1,Tuesday
SE,SUDESTE,2025-01-07 23:00:00,46211.721,23,7,1,Tuesday
N,NORTE,2025-01-08 00:00:00,8089.503,0,8,1,Wednesday
NE,NORDESTE,2025-01-08 00:00:00,14948.088,0,8,1,Wednesday
S,SUL,2025-01-08 00:00:00,14178.605,0,8,1,Wednesday
SE,SUDESTE,2025-01-08 00:00:00,43695.917,0,8,1,Wednesday
N,NORTE,2025-01-08 01:00:00,7914.26,1,8,1,Wednesday
NE,NORDESTE,2025-01-08 01:00:00,14654.25,1,8,1,Wednesday
S,SUL,2025-01-08 01:00:00,13329.12299999,1,8,1,Wednesday
SE,SUDESTE,2025-01-08 01:00:00,41686.131,1,8,1,Wednesday
N,NORTE,2025-01-08 02:00:00,7792.501,2,8,1,Wednesday
NE,NORDESTE,2025-01-08 02:00:00,14231.932,2,8,1,Wednesday
S,SUL,2025-01-08 02:00:00,12798.43999999,2,8,1,Wednesday
SE,SUDESTE,2025-01-08 02:00:00,40271.00299999,2,8,1,Wednesday
N,NORTE,2025-01-08 03:00:00,7654.73399999,3,8,1,Wednesday
NE,NORDESTE,2025-01-08 03:00:00,14015.072,3,8,1,Wednesday
S,SUL,2025-01-08 03:00:00,12540.916,3,8,1,Wednesday
SE,SUDESTE,2025-01-08 03:00:00,39519.239,3,8,1,Wednesday
N,NORTE,2025-01-08 04:00:00,7536.944,4,8,1,Wednesday
NE,NORDESTE,2025-01-08 04:00:00,13731.782,4,8,1,Wednesday
S,SUL,2025-01-08 04:00:00,12468.703,4,8,1,Wednesday
SE,SUDESTE,2025-01-08 04:00:00,39524.986,4,8,1,Wednesday
N,NORTE,2025-01-08 05:00:00,7428.964,5,8,1,Wednesday
NE,NORDESTE,2025-01-08 05:00:00,13263.773,5,8,1,Wednesday
S,SUL,2025-01-08 05:00:00,12763.63299999,5,8,1,Wednesday
SE,SUDESTE,2025-01-08 05:00:00,40014.17,5,8,1,Wednesday
N,NORTE,2025-01-08 06:00:00,7232.148,6,8,1,Wednesday
NE,NORDESTE,2025-01-08 06:00:00,13096.89,6,8,1,Wednesday
S,SUL,2025-01-08 06:00:00,13656.73799999,6,8,1,Wednesday
SE,SUDESTE,2025-01-08 06:00:00,41782.386,6,8,1,Wednesday
N,NORTE,2025-01-08 07:00:00,7285.84799999,7,8,1,Wednesday
NE,NORDESTE,2025-01-08 07:00:00,13690.452,7,8,1,Wednesday
S,SUL,2025-01-08 07:00:00,15174.253,7,8,1,Wednesday
SE,SUDESTE,2025-01-08 07:00:00,44684.731,7,8,1,Wednesday
N,NORTE,2025-01-08 08:00:00,7671.268,8,8,1,Wednesday
NE,NORDESTE,2025-01-08 08:00:00,14295.132,8,8,1,Wednesday
S,SUL,2025-01-08 08:00:00,16210.176,8,8,1,Wednesday
SE,SUDESTE,2025-01-08 08:00:00,46998.448,8,8,1,Wednesday
N,NORTE,2025-01-08 09:00:00,7739.353,9,8,1,Wednesday
NE,NORDESTE,2025-01-08 09:00:00,14389.65,9,8,1,Wednesday
S,SUL,2025-01-08 09:00:00,16488.301,9,8,1,Wednesday
SE,SUDESTE,2025-01-08 09:00:00,48578.37,9,8,1,Wednesday
N,NORTE,2025-01-08 10:00:00,7827.657,10,8,1,Wednesday
NE,NORDESTE,2025-01-08 10:00:00,14588.01,10,8,1,Wednesday
S,SUL,2025-01-08 10:00:00,17006.175,10,8,1,Wednesday
SE,SUDESTE,2025-01-08 10:00:00,49695.621,10,8,1,Wednesday
N,NORTE,2025-01-08 11:00:00,7800.327,11,8,1,Wednesday
NE,NORDESTE,2025-01-08 11:00:00,14451.935,11,8,1,Wednesday
S,SUL,2025-01-08 11:00:00,17323.64599999,11,8,1,Wednesday
SE,SUDESTE,2025-01-08 11:00:00,50362.933,11,8,1,Wednesday
N,NORTE,2025-01-08 12:00:00,7687.14799999,12,8,1,Wednesday
NE,NORDESTE,2025-01-08 12:00:00,14357.351,12,8,1,Wednesday
S,SUL,2025-01-08 12:00:00,16788.65299999,12,8,1,Wednesday
SE,SUDESTE,2025-01-08 12:00:00,50035.326,12,8,1,Wednesday
N,NORTE,2025-01-08 13:00:00,7881.391,13,8,1,Wednesday
NE,NORDESTE,2025-01-08 13:00:00,14884.632,13,8,1,Wednesday
S,SUL,2025-01-08 13:00:00,17986.24099999,13,8,1,Wednesday
SE,SUDESTE,2025-01-08 13:00:00,50975.542,13,8,1,Wednesday
N,NORTE,2025-01-08 14:00:00,8126.741,14,8,1,Wednesday
NE,NORDESTE,2025-01-08 14:00:00,15288.72799999,14,8,1,Wednesday
S,SUL,2025-01-08 14:00:00,18214.48599999,14,8,1,Wednesday
SE,SUDESTE,2025-01-08 14:00:00,51991.669,14,8,1,Wednesday
